id,source
3471,-4838193524958175179
54411,-7903427478565189658
58937,-4705025298111181963
65637,-2549186196894286584
6343,2332350259600330096
70571,7149438038634919228
83717,-6083160882361309561
96367,7899410956131674811
69875,7051714725385515765
48734,7119594581665381564
697,9170945150726513745
75136,-6742802917889585666
25723,6438966082074254946
70408,5001981219153843793
8572,-2531286995240560288
20439,-3481281246003418647
91244,-7652221068329244842
81486,6059402073194308796
85999,8065616018396494963
67278,1898298863787968910
9964,4237041752952911968
16394,6372604562272958354
15710,4147395188277415279
83428,-1223275150216301146
68059,-3024657199662706935
89608,3269019472921285125
86408,-3657588198217894351
57217,-2519586438906036910
87766,3621526936765072394
26497,3734647311897120577
22205,8617901154492224871
6819,-2420426087852568469
99391,-7728728431811519570
43031,-7168441468205738606
22428,-8924913182635099054
37851,-27827564479860775
46843,-8868888891792006645
78167,-1570582482776003243
84971,-3265476729308495512
43288,1451711337284464501
101029,-3481281246003418647
83455,8033295933067801435
32562,-2011726304218235949
59629,1640949666327793282
104071,1561304677624752663
5562,-2430645208300728449
70614,-4593385563193859004
84965,-5442545571430977661
103015,-8008677268464939613
28725,2645601014623240415
93075,-8054365826464990299
50817,-3297430682802118394
41645,7161772820432158763
81005,-5308199469590022679
78917,876627139700193981
4165,-7850668365306558074
72016,2672301946316297974
42595,8537639910791498805
71650,-1632489571442770360
70515,8950121546730876139
53619,4023167575289663079
17064,2804741397737013672
42749,-2535065872265903960
34008,8636406534886263646
37356,-3671341149478668133
97926,-4494147095404190941
64578,3077720204074315636
97775,-295663652334635150
1925,-7155863812760340485
91230,-2811502272620733344
89256,-4157088441878367713
54493,-4593385563193859004
72352,-2552676896952569525
7307,-5701902435470348836
81702,8477001417080705624
79660,1029908054704089870
28559,-3354477119573694625
79684,9045989369428751000
18030,3564335143924813062
19570,-8488529532587604466
25955,-4479634041413948774
31908,-3049360583003419154
19821,-8686650691611726045
2209,-6788662930373110667
101736,7448028171994182232
6570,5381857761533817881
79614,1451711337284464501
104128,-3706352148509459391
27046,-2307955543403576104
62193,-2381139296261893825
82109,-7535776016285369804
30952,-8704237975076581370
84585,-6622008480696630164
50715,5395688662429432776
93917,-3734805062612814704
32864,-3699539857677795693
67329,-4794708962778015300
75831,-976702325526378844
24868,5966782042072811044
86553,-7905516888922972540
29160,-5353639451015889676
77112,-2579244371957906350
1351,4150905660553774010
21530,-5549119613256103066
45198,4248340175217902306
87517,-5526925399581339161
49380,-6788662930373110667
92138,2565303469303267954
92715,8136539629302146915
86147,187590336493671668
30250,2818428721332287730
95783,7249378391716735090
54267,-5285257216137904549
86409,7581347458766272679
77141,-7155863812760340485
41190,9118030508361667970
104497,-8873552633419640160
819,-1852699689246361825
97723,-4901444638410913651
88714,1439854038328787366
21671,-8153073942770086705
38237,-9040733771288703354
36759,-3813957516580871805
3689,-7208429253690813156
62577,6832239871839020990
97374,3005826509978628313
43364,-5442545571430977661
57056,7051521778651052658
77620,2862098161627471704
103464,2791203601272145213
96062,-190414407714089400
54644,4977719633245204080
11591,-1506068137601905360
80682,2607484296775723571
45895,3558246716288632399
6443,-7329035877019971490
1736,4341505179437991917
96770,-2270062886729957514
66590,4457497589447910041
77759,6713142515021902334
81155,5562476696836488718
19134,-1508949022483904011
84228,-5553236039678484401
68470,-5792018135676952348
39699,3969853931835826125
70585,-4569922410326812146
20329,-5391762847782518051
100696,-5912406076901830499
71435,9201378425017153371
4927,-6151741759135256356
29314,289489758617504046
27300,-3988947424137605485
50923,5037651995465818283
16527,-3417413728682642526
52048,-4230441432641672526
19449,-5481128824391220256
40547,5724053304734416103
88689,9072558035254930441
32221,4057316134730612627
42675,-2860227587438545820
39467,8798467723777085042
21187,-2152958619629857638
103959,1803830003824801450
102045,-409747268611700228
66680,-2829793611655006902
67982,5722600121354816515
101207,5751376275461043860
74473,1395792778509966275
56622,-5602701893016745327
62157,674753901292654389
89332,-940176772150284839
69605,-707998252867469558
16198,-3034532766966686881
35738,8380294571291117123
52149,3355415755086891
52673,44210644721413212
91974,-670031535894098535
42419,-2437054260166096192
52074,-1890117417127241180
100071,6081066305771020458
68942,2378490611621261296
18458,7448028171994182232
87025,6899152608964193179
33843,3491321162715827039
6976,1861292271003405035
31501,1264624826888444061
43131,-4631532931077176369
31094,6371676532037982450
8569,-2940163848666146107
38952,3083181164817208170
3775,-4302925896766196667
75370,-756078976666011341
78341,-8799677272268179111
49827,-676079243137644305
23375,-8931026107959253258
46542,6960183885978988771
3320,878635220754958486
28144,4185135849054588826
6344,-489418168650632970
2999,6019682075244638771
30146,-3850152896829027669
6675,-5210748411604864932
83299,-6874757927164911387
1261,-2747457250051414708
51140,-1891905812028382600
5541,2882970412692653362
86636,9181997275465404526
77154,-8768010237565606399
57340,-8488529532587604466
79273,4479184959819628006
96746,-6888937392649135828
68003,-3128982430337568191
52770,4791553638896385499
41580,2010364018033805191
99923,-4515591629616707908
9062,651853377063506251
22330,-7853481906608965920
32330,-3706352148509459391
84314,-7847236198583045889
49511,-4932193128817915894
18617,4683708587496993962
38676,-7233246325879642004
77516,-683364490666194593
41726,-2024656305930499013
8120,3399126074831831260
76696,-8583602893830545762
17182,-1451546045669413134
67785,1866478095592174702
38854,5395688662429432776
9833,1180084845618613386
67351,-3875622111726099900
30073,-2125454258083665040
39955,-8215728884298060665
31678,-8119018964680313254
99980,7335085639838846171
78136,343370806636661504
70122,-1712896181722331717
35934,-3890171081772251370
3160,1421966858391621661
18513,-3809135624397665620
7853,3615594661695116292
51300,-4551237726067500379
40141,-1897185335868056927
93535,6823013729929509587
89997,5737357419019837356
58915,-6401024226331004887
95037,-3988947424137605485
2172,7374097371694137687
87259,-109252738781249690
35897,-3481281246003418647
54359,3513062298804529899
82662,-5879340019913153129
40864,7839991322482597989
67687,3175810573251510760
31676,-8119018964680313254
74981,1704573693835506683
36839,-1291171622639165945
27756,3193351252924161242
11031,-61382743409764082
92808,8636406534886263646
45534,3936602327655762738
59930,2243509622888482286
82371,-2380329174282840649
69821,-903636549042981532
75950,-4406039901151036792
54420,-6438379595396930742
70876,8196127624179318748
100817,-6556653492635643867
54399,-7351815880428608811
65321,-3022768391193625438
28227,5955569118418362997
51348,8602439515965040574
35974,-8387105044799283902
33372,-5308199469590022679
7381,-7010980454079141622
24182,3615594661695116292
29174,8745524433320642182
53091,-332184728418377030
4286,664384864052860477
9965,3892944345391881328
40073,4457497589447910041
63697,-2437054260166096192
9307,4683708587496993962
14542,6864486874992329382
66610,1695249933120988495
77698,8967919504577734219
18837,-4331381726546801484
44017,8259752327038192769
98026,5562476696836488718
20821,-142681569845184774
24743,706936353412763891
2239,-6258533342145786918
87038,-715708920456842804
25945,1041457921107175891
48384,8346132441117509147
35012,2818428721332287730
15962,218962303933351119
82298,133597580695582485
71409,4479048598665401182
60951,-6040970686336309243
22216,-281866603491210671
69070,3558246716288632399
27962,5737357419019837356
100708,1338785332222362267
66075,-820700852829488722
73784,529414226996447502
50896,4150905660553774010
10363,-3147024805119259690
42309,-707998252867469558
34714,1248415094829905039
32611,-1712896181722331717
23569,-3059076099409955916
47576,5001981219153843793
77838,-2814159432439174234
17747,1994869862378325078
42429,-9061720745266700637
60447,8227953689129374527
24260,-6834217744105968242
86825,5523459210890189172
62189,-4079086206000407849
58677,1451711337284464501
29556,-3706352148509459391
57849,3167435212019136730
72440,6864486874992329382
49851,-992997591145406664
58900,-1094851021680072356
22611,1449389596287176187
70163,-2677990419346772701
59238,7337994792859424487
9841,-3869176392184109516
42125,3532571720682059929
43011,-2072520990846989449
8212,-5497199752194761961
538,7547858428267783791
92418,6481830676293985303
36873,846399590768792825
13208,4740772131547249551
10083,8416368236485955361
53581,5490159364144350658
81473,-2733302350500000492
24109,-1737190381747529154
41429,529414226996447502
70360,-1488579006249318701
58534,-1575817939734880219
89291,-8153073942770086705
2017,152352800926876655
68170,-7997148165322386364
6076,-4641735499956732175
47404,-3657588198217894351
6126,3690622521380098666
48547,-847701537747584293
90746,8555943798636156954
49295,-8598498317112685971
98244,-7029870557373034485
76271,-5792018135676952348
40999,7077136924576909351
76502,-648869600577696583
91814,-3308730626625883247
96095,1567553273666437438
42904,4849288695353546499
44194,-3782993392502827678
21782,3658260359494995585
101992,-5404621322757211009
101436,1319136192675515169
74159,8658627334353140355
29560,3353856219169766284
91437,8733557218051907954
69530,4170235228131587136
49750,8780887040005205350
51408,-2714204370665480659
71263,-8375912698052377612
12910,7076506782218463242
17797,1144553276093578650
1358,8572377950285919890
14269,6480017564266252414
12988,-5955301413548628753
95193,1021449205974045258
23415,7470085133238887068
104061,6911561495610708352
50410,8206616028713197386
58873,-6565123459490609218
10091,-188105537095335687
29534,-6992828248190942037
75560,6523301357588151145
88643,8951245524107505360
68091,5398712739551363921
60501,2815142413350828126
92316,-7600635718644354875
5578,1146693509530276440
22347,-1872401038829801072
95003,-7031639535931077664
44252,-5492203184883343474
53541,-6373864905176102456
73875,6680956695568795975
3783,-4569922410326812146
85847,-3352274933227575111
101131,-4198229759022828690
98836,9120279295370691440
36121,8561757341557326792
6750,-396247001873148850
32673,-2365805222802480941
91442,-6373864905176102456
75541,9001323713735093690
57702,-4308137703402303260
56878,8236687365280410135
80820,6603723497352802832
89707,5040222787718762658
95044,9054143580181843311
88058,1322901923934138828
78175,3424907916162776770
27545,-4515591629616707908
11711,-3652226137609548674
8100,8111556726446166937
2396,706936353412763891
20797,-3223808606755965117
16489,-7236656919387491255
97753,8380294571291117123
36222,-4567287434162777907
82024,-4363636385428144327
52367,-356216017535033413
77408,1750728424545505722
5773,-3671341149478668133
59858,4479048598665401182
53170,6799292868336785551
17320,-7714628560152711873
36237,-4826353868381794362
102051,-6622008480696630164
52843,-3843919761543211348
101304,-53876833773624142
19048,8505593918519238822
71674,5841723480357262126
102460,2131172323920863686
60877,-5866800491615898166
69699,-7610529040503661788
68253,8389730865982090529
51459,-1190741996734312685
35911,-5558882708964482556
11632,-5308199469590022679
54470,4651710989020104167
7904,-6429981746827961050
101714,6453463109565599900
91326,-190414407714089400
78282,-7236656919387491255
68755,-7482418318073853280
98044,2484118417076732639
32669,2791203601272145213
12734,981789127750603755
61866,-8004198846979941011
26557,-115167137354789445
49752,-3503204214806357538
54446,4651350500308189059
26045,6823013729929509587
6663,-1458164490521822568
58974,8215657058637448543
39266,1461179275371013332
52946,1374706930636998701
58176,-8237655446812314440
10624,-1864132123715752377
8349,5465434465543701520
91970,5587819136211932520
33757,-6494543134811182584
25070,6823013729929509587
352,4066246704493939707
34078,-9034424163051248761
20506,-7989307536905457025
27536,-4350031095574234564
21762,1609053689858942891
101560,9176199825361694738
41550,-4082757706830417001
96125,-1870307375152132128
98469,-1897185335868056927
62231,2895890298946086585
10177,-23190198514586156
32442,-7679349415838647349
22387,-896266247575614654
5235,-6494543134811182584
85584,5987024590397660376
24199,-8850533218777259316
19678,-4613613575165823242
35606,-5516135198771742397
62167,1180084845618613386
57927,140956478461560038
73362,-583652394440648369
71212,-1436335066736278355
62548,-2579244371957906350
83872,3690622521380098666
18021,-864660561265019495
88517,-857383288420930579
62392,-4967383919567569954
17643,1319136192675515169
52496,4654123548616751722
31822,-4305470169023239044
44615,-2369757060264958477
45795,6864486874992329382
2137,333704201121572959
60709,3399579567331935213
35983,6730522234242617351
87955,2514534694586106682
2503,6421086729080301762
75325,-1570582482776003243
69986,-7236656919387491255
13744,-7888454013826831262
35628,1314593828954904442
70698,7448028171994182232
53099,-1656789672389490376
27064,8485490746635395472
31404,-5879340019913153129
26233,-6805974115525331143
81158,9147962233289879529
11027,6960183885978988771
70720,2028439700127974367
78330,-2490019488556947588
23734,-4522803002818831736
14224,-1453152215811297200
92770,-3662356229444129389
72695,-6887432199854047931
20051,7912516755779781301
17571,-8336209735247287639
32146,-2024656305930499013
40964,-4242809079004866403
99926,-4515591629616707908
69654,-6622008480696630164
86780,9111745917458026719
20147,-1902831144588371340
87435,1403258605463156579
34064,7499874598026578386
24402,5453559362776867211
14440,-8745811051950052309
89513,4047781781847419706
37937,8033295933067801435
63591,4389435758626597986
23056,4421200317604081909
79868,2276998799555406632
4593,-435783341781277876
22754,-6404926265164501753
57392,-1559574753377443289
24521,-4320955693246271117
73765,-3914771616762823566
77542,-9188138535281288616
2301,7947861053379998715
37403,8251565346128723845
41037,1256417234125046562
92439,-8308525715956039163
49406,-3913612057130030413
77232,3336384203277161574
60728,6818843180419952531
87342,6832239871839020990
64757,7722922043252665479
51816,-6992828248190942037
63792,-8214877108127701147
16041,-288691523779752318
3447,-7465570028504713674
34016,-6415229571628840321
78367,1342536680733653658
31572,-316837998266903289
31687,407713302557111985
44514,-3729148438841306285
95958,7997728371481757381
20805,-5955301413548628753
65271,5211369467223407320
35699,-4140602773579155465
33776,-8954527366633726667
97578,-8964632922026323001
60703,709750593327605008
55247,-4503302726961256094
101893,-1850372236556653848
81845,6239687972152242242
71822,-4118653622288484428
8129,4103388952781895908
62840,3957341669420950563
92888,6023371630625252444
29990,2367549638202275756
43528,-2222543368832677027
690,-3875622111726099900
16693,-6797000092849504951
67006,-3409838051438929110
44471,-2860977406877567579
50608,-1508949022483904011
58797,7745879587395734994
79139,-2386943243456704169
86777,-2516065919022820675
55542,-8214877108127701147
62592,9000772288382426013
37233,7982473701824792487
102561,-3975537210122872700
70842,7958953354451380735
55889,-5695085636443480785
44879,-7668253743119772519
61961,-4100922143394313886
84349,-5295686753186637842
6358,-7494360662699514265
28180,6571126779897735786
47579,-8722674893581305840
75724,-8152359962917880689
7741,2776626488828837980
50239,2963651609215639379
22932,-449248147591946788
100444,-8506118415330142822
10612,-1246419677204962142
7730,-2642315713967744988
42178,-5962210939187585727
75375,-7324780057205658662
51599,8911844978746873578
32041,7031413974783497663
3034,5923491298323903775
25381,5647885035809727825
91531,-5657174483252384800
5213,-6386676986973464826
93174,1205232518946520468
57422,-8722674893581305840
73436,4275725362074890486
27916,6952543873362641056
53163,3740917609790437789
99170,5935458441286658008
30771,1264706386921180956
34051,-7600635718644354875
25655,-1424537393824156972
33698,-3806480181817899672
69648,-233043226216485850
18645,1227855270298399915
102445,-1872401038829801072
81427,-5921389013237322403
1865,-401149738943646812
23897,5388673303603626795
56053,-5329590885154847461
78005,8702462237097760077
51003,4439806048834704071
7339,7947861053379998715
93765,3969853931835826125
70575,2530292877122215994
72089,4817956404846917563
34601,-2812050515571936657
42349,-8964632922026323001
69440,-5996098143757304570
49640,-4967653757374180140
35326,-3882270493714973756
78571,3331038711764567053
101520,3532575365560648061
64871,1207816242178236962
18075,-2015245425896728918
49210,9104420865937312536
94433,-8990716380673049947
13890,8924196958452042368
24439,-4869439708410611885
19593,-6622008480696630164
73365,-4046939871319184497
99987,-4664670186053185925
17119,-1526232176081834538
51444,-9160107923892504780
73097,2545662328813166680
41373,7958953354451380735
88754,-5442545571430977661
51847,-2797978417143663114
62420,-5303395970724722965
70232,5121641484996551056
84117,-6335503857186856463
87798,1530651116922463254
32048,-4046939871319184497
90094,-8202049402422758992
42867,-3502025540576957162
12328,-1963771970170682740
5727,-802221014702952700
67461,-6660930926323251964
1609,4977719633245204080
40669,-5455581630928501624
6274,4974950056024822840
70320,-5333911671631544352
37022,-3239663588976489475
16376,6823013729929509587
5485,6823013729929509587
37051,-6513604302986060002
42175,-3208701965562958470
99741,-148020336029937444
21395,-497196625339665888
91660,5269856519519277642
57007,-7824903440448104867
93154,1451711337284464501
15165,-4310928563375430955
76388,1990232691330850735
70928,-5543960870134547993
36111,-4137846222531703583
68094,7544587912536460411
93524,-1371190751433814215
102710,5924962068546998033
73238,-6845501753887929106
18956,761886985199815282
15412,8645155037412080135
7256,5984230260962516858
19001,1609053689858942891
52791,-5785837385787298642
27623,1696853919847666607
54802,7997150109595344140
2836,4844306434993852923
96205,-3506422182188702975
89700,-6269523571969294798
71118,4473869112740450736
39872,-2677990419346772701
11760,-6661449914166086687
25575,2401333421076256083
9289,2015794739340687850
34424,278910451609558365
1724,-1869100005055074748
12492,6694019849958896496
45165,-3640205617733316136
92940,6911561495610708352
21026,6403139117777923944
13457,-2579244371957906350
88970,-6994580335498331233
844,-8948889556586294670
88414,-3421300485812904926
39535,3083181164817208170
90416,-6013984066380399047
50172,-5453108307349492874
95839,-6156372392883104046
70998,2919814402697966089
45254,7353128343484806635
60620,936707150384971087
18997,-4794708962778015300
84446,-4334783225210359060
26128,-707998252867469558
83005,-756286931052423075
86400,4277374131536787782
22004,-3207216232617879541
13824,599713791208822697
84445,-6404154361442145415
73662,3690622521380098666
87718,-7600635718644354875
46720,-6470491773404506082
48651,8745524433320642182
97536,-8488529532587604466
72497,846594113831626356
33456,6230298991087412409
16064,1913490857916354352
74627,7607886956846327698
11010,6148867535588149443
40687,-2579244371957906350
62555,-8109382408030861510
47956,-4071203745954765966
1372,6823013729929509587
30797,8380294571291117123
101813,-6373864905176102456
43234,5211369467223407320
60452,-4622146438936485765
30783,-6637857104792172147
29466,6864486874992329382
99180,8555245196797833258
69581,-1317857195853803949
88016,8658627334353140355
52753,-7557706297352089497
37665,959772543047755585
93756,5121641484996551056
84830,7821068128375257471
95209,1530473334686827503
3295,-6404926265164501753
53720,6420852463018740539
77939,3491321162715827039
96108,-7700285742432235076
85450,140956478461560038
71215,-3680435144873561670
36071,-1947064067791096007
46828,2569327631051884896
98139,-97155016101101546
26529,-4511684370962104760
24630,-5293190079670629300
64532,-3153721769996736009
100461,9145246381621056865
73085,8163715283701640968
38909,1421966858391621661
40468,-9034424163051248761
77117,1041457921107175891
4587,-7703812414785973467
24051,-8686202641020497793
4772,-8954527366633726667
47660,2565446948063201173
102017,-3680435144873561670
79173,8941521879520926795
23837,-2652289402724674602
15145,1636300122290579543
95360,-1267419249168838768
53361,-3676764727982604567
7865,-6181052337396178873
7275,-6207806255788522498
103346,-2579244371957906350
83863,-5862284008950599725
10570,-4189471846480985070
74998,-3056536590461624144
89625,-148679073303766449
72411,6342897913991209942
47229,-4044750977306627891
20971,-5385391314250910046
5932,6099715658739806884
13214,7086062186497356949
31201,2025306197167008826
22215,2092260845740488629
8188,8136539629302146915
20652,6724242784544001199
31767,8202757197591518503
65474,-3919810706615641060
30346,-6992828248190942037
39180,7958953354451380735
27204,-7581160267360283211
20917,-5956140188822854202
38365,3633367178644720484
14532,1114850975412776012
9410,3833242263827067838
89109,-7882792414819486779
20577,8574827432559090657
68149,-3677677359615209263
47879,511383914241789462
30981,-7089716415039003314
88018,1374706930636998701
77801,-97549146055080470
77409,-4515591629616707908
87096,3128539125518925305
2962,-4511684370962104760
77272,5314178288318106242
99032,-6151741759135256356
77777,4736613821904759333
51802,7790378331798141060
10152,-2119598056894528821
4186,2502867609305359670
75717,8712529222635649979
87943,-3760565862570004039
36798,3331038711764567053
52752,972205058112278539
44833,-4235522228682370342
101091,-3706352148509459391
82502,-2136849194149553307
79263,-4515591629616707908
81334,4299269085217029169
38235,-4140602773579155465
54947,-449248147591946788
9785,-2456521456797337551
8172,2150362966534338590
76017,-7637869678431646884
49176,-8023489076966142942
96461,-4350031095574234564
69918,-4746548180371602620
80264,-8657693924186927104
99484,1507466763726086918
17718,4475667319070000978
64342,3833242263827067838
10793,-326654956360453128
46859,7777452743259326349
51957,3833242263827067838
32622,-6622008480696630164
6388,2003104618151331127
41755,9051354272893501801
49849,-2797978417143663114
90470,3734647311897120577
69126,-2932925945202250334
96315,4034945161916855600
11841,7170231052031398856
81446,-5156941459287276592
88439,6603723497352802832
86117,6235906741331293097
2730,9104420865937312536
79848,-6395105993256846812
41967,-7700285742432235076
4108,-1526232176081834538
4911,-4477223570430489533
20386,1667883856107804672
85261,1464133474063604627
55502,-4112454400544031260
79765,-1453840224666921476
74139,7807169925298067237
68357,-2024656305930499013
17000,-5497199752194761961
38598,-8430820805542773032
45797,7470085133238887068
52404,-8937899792239138124
17247,-4489306201180654857
31213,8380294571291117123
61918,-9180247152837042715
54400,-514740599155749140
16973,1180084845618613386
8831,8311766375429030179
74935,-7161918323261495929
23125,4457497589447910041
36162,1148171385943150168
81330,-1412088188469668286
25050,-7700285742432235076
19203,-2031314796509676493
57659,-6438379595396930742
94884,-8686202641020497793
60610,-5416299264070808486
18703,5523459210890189172
59324,-4007472903071654274
43172,-1656338782576130615
97931,-487369236941733553
89859,5014901350493360651
36649,5758689885265291
3603,-3309210959257765375
93057,-8081382416591564241
214,4004472451613472648
19746,7145819054788316148
69423,-3680435144873561670
63282,368574723811385070
49545,-1515290171668667118
63755,6808498899872435453
68598,-8550697295611428619
8268,-4012277430998388913
54949,-7236656919387491255
5760,259188584628374924
8812,-5305355696894904601
84783,3957341669420950563
103765,6230298991087412409
99143,-7118886246241951077
5249,-5912406076901830499
31444,-6834217744105968242
19863,-6622008480696630164
29762,6006006199546655834
80656,-8071634058480381166
21751,-5255303653160612782
60323,4197529052745376596
74121,-9034424163051248761
8538,4457497589447910041
41840,-3875622111726099900
86026,-4967383919567569954
73132,-8416502871490799646
17278,7020883769607640263
665,2963651609215639379
48344,-5293190079670629300
37593,-1080786614017809905
26749,-846147639171194751
87350,-4641735499956732175
100263,-6164857392078330474
5374,1125622109409195432
95086,-5701832902527109369
17209,-1902831144588371340
44157,-138997143996090557
8105,-8951427630454553688
56874,-8059364612472351846
82581,5923491298323903775
84421,4529231737640976265
68158,-1570582482776003243
86392,-5762079662857237108
55893,-931904547897091807
74013,-6986005580982024066
55411,7958953354451380735
8398,6148867535588149443
19702,3969853931835826125
89972,-7905855993178851481
64082,6332648017294068320
17472,-5142229196984035559
95379,-7966385907953627673
37799,-877416349328641614
58141,718452388407703527
39645,8373941652004353069
13577,511383914241789462
44217,-2666765128790380942
61105,8626759511108540517
64443,-7701348974887950390
93619,-7231036435950972455
72624,8505405047744880428
45758,-2836468673320271317
95344,4335733959920119286
9739,6938596655753390886
6742,-3157642819963861349
3377,-5210748411604864932
14335,-6414772056271799688
5342,-962219874920657127
25683,-648869600577696583
8955,5502835622230989939
55572,-4515591629616707908
65487,-5768207710207763477
2296,8505593918519238822
91742,6993346077905435972
63488,-3409838051438929110
23803,-7484376832109815511
30331,-601986193715564620
103616,-8200479504876937779
29194,3033726848509161499
45116,8354939675464021978
94762,-247483904373199396
72332,2615326119125889049
99642,6765580220137301729
31990,7213502418545386083
18608,6823013729929509587
73867,5949466555052512144
60945,-8004198846979941011
40002,-5827738988228099351
83276,-204218137237509815
41873,4042634877503731328
68647,-7278185820897857213
21351,3437697712176117404
21996,-7600635718644354875
60441,-6459220365373707363
19451,7159614295384825651
43456,-1752853533427679656
76898,6239687972152242242
10076,-8488561140371539110
92987,651853377063506251
90393,8126755918386619312
5856,-2607535148111151957
53564,-1458164490521822568
34835,4479184959819628006
22791,-4915532903892125519
73914,-6890157855782583695
65909,-5391412391845152599
91966,-4336230269488836051
23767,280045727501640719
28411,9018584286094778486
36440,3077720204074315636
74813,5966782042072811044
93553,280045727501640719
96172,-1049036485881237122
22982,3140726111935141205
92905,-7905516888922972540
15702,-3657866431056618591
5176,-305756512197952997
7472,1636678946248981182
36945,5037651995465818283
57580,8967919504577734219
86388,5935458441286658008
37203,-4310928563375430955
32022,-756286931052423075
7062,7202029927903572832
23356,-1021607650748816139
7264,-7266779520836260065
74048,-3833350414285081020
12301,4526273974135359465
22758,-8722674893581305840
36729,5966782042072811044
45712,7947861053379998715
24561,2993197897376507752
59976,4529231737640976265
98273,4045533489755236519
53589,-5708851337104455478
99242,-2357443488806650352
64386,4341267415946063428
72243,2484901642707060162
59194,8658627334353140355
98715,3539830174756975758
96755,8380294571291117123
24010,-6400981220847868068
41679,-6742802917889585666
21579,3497832176149225496
76459,7630453019248242826
53972,5743112368870222102
17831,9145246381621056865
50835,-5737480568104255433
32591,-6890157855782583695
31426,-6382157955730287121
48721,6438966082074254946
65763,959772543047755585
6119,-4515591629616707908
32094,7933960794823191597
37972,-356216017535033413
34100,6404237800992764780
18844,-7073605198651973376
17163,866921436879638254
101832,-848915216368288459
91017,-1842242015103764226
27074,-4826353868381794362
70880,3713419638869334556
100066,-6622008480696630164
90663,-3760565862570004039
43039,-8745811051950052309
57626,3365922511365280197
96388,-35415117524972324
63132,-5123221185965057611
68523,-1299609877840636851
79109,-7989521760800102502
44113,-5712152832886402150
14723,4195794688333921939
67912,6305640943127000578
84588,-7989521760800102502
6142,-7431952255212395759
3627,9045989369428751000
63046,-3039371392484956664
76634,9164698876274569168
20215,1031769140861609906
65970,-707998252867469558
83656,-778264375849443317
77276,664384864052860477
61623,6823013729929509587
83069,1530651116922463254
49408,-419249799747284302
42392,-7451115326207843539
61848,7547316293438095095
706,-4436026839221146058
38737,-6788662930373110667
56211,-1327605392876830941
104109,-1430079240535925083
45648,1869015268764883266
51070,275646756209137519
58001,-3980089391886603978
61365,-8511273708812867383
78554,-7131936081776809686
52819,-1458164490521822568
103333,-4336230269488836051
88255,-5261552087790692605
84519,2989830261722526940
27926,-880232502005876845
5687,-6622008480696630164
85254,3641200263979308889
29580,-7882792414819486779
17403,-6890157855782583695
54499,2151617518968423998
16316,-3293860492305663725
6560,1306455222323273646
2662,8652079120058581348
94151,-3308730626625883247
101865,5891751809315800674
91285,5424807177293767708
98059,474890640289371244
59605,-6561701399224560204
59638,6960183885978988771
6824,7767044078450235562
85828,-8192009510320644759
15688,-5832437472351307267
26721,-4581227511887284065
45121,1180084845618613386
34538,-8879318796321726655
22282,497139116920411884
21791,6960183885978988771
39133,-8882770250049947369
59477,-5512780352052634422
101640,2818428721332287730
46185,-706079409168293320
65910,1042960837487874499
79236,-4071203745954765966
25390,-923823440614290949
85007,-7349182305191553314
92844,5935458441286658008
38837,-6992828248190942037
21464,2484901642707060162
87202,-7349182305191553314
1385,-5407894462709806778
100048,-6494543134811182584
72747,4987082272381027044
68637,2945944180504095458
54248,5381857761533817881
95284,-1820541289136182910
31173,-3656551382268858816
32117,-7765765765626335257
40549,-3161568718551576055
23652,8380294571291117123
22244,-7425046167384963085
82217,-3939312399317081125
93768,-8995635342180932104
98770,-1506543815520097982
9991,4716797247843853266
82825,529414226996447502
169,8086672553589949153
83789,2464716036417008662
348,-8788654314243060299
14401,3027835860341611324
10431,-2652289402724674602
49746,-2406328584204691991
75040,-8215735042015325058
94731,-271496168353675566
25672,-5955301413548628753
8545,8169389850854280429
93327,-6352446023947078841
78258,-4395773237067975485
84766,5751376275461043860
89928,-2549186196894286584
92942,6799292868336785551
76323,-3481281246003418647
97925,2401333421076256083
57597,3832894307283610640
41691,-4632182378483155488
79991,3128539125518925305
62954,6864486874992329382
90780,-7299206531462373007
6223,-4140602773579155465
85189,5211369467223407320
24034,-1003207165220686679
82968,1695249933120988495
16901,-1570582482776003243
67803,-3260591081730647090
87439,3543773481746740826
14314,-4885018737273747784
34999,2945944180504095458
66731,-847701537747584293
36908,-2437054260166096192
74093,-7155863812760340485
90851,-6083160882361309561
48955,-6991910327737068559
18246,5388673303603626795
35036,8828865121040682912
100617,-3662356229444129389
20379,2287047286463971322
39372,-6347047037939201048
35899,1530473334686827503
28889,-6261829518312692978
89936,-3964135533441572249
38699,-2990402624113474553
6195,1319136192675515169
90660,6148867535588149443
60989,-4028211126121508767
88565,2362405304549478271
68232,-6265560939355825055
62212,6884720503520696836
43597,-4422759035497772874
27173,8636406534886263646
2824,-4363636385428144327
29547,-5012804181403818239
82221,-1020735630661851118
27427,-3414656805497046610
65279,-2119598056894528821
83513,6148953253769366550
92701,-7161918323261495929
10989,1451711337284464501
78543,7147649563679205100
21641,-7151104788182129317
55217,-3308730626625883247
79627,2077567092005914232
64132,-802221014702952700
104406,-8704237975076581370
95180,5037651995465818283
97674,-8854523550015286176
101280,8783183593196295739
50612,-2910020299206387484
28184,-4046939871319184497
97487,-1551979822500824906
1411,-1832272439552396871
104145,-1190741996734312685
15674,1114850975412776012
71168,-4235138044448551181
58246,6099715658739806884
